companyId,Name,Sector,Industry
HCC,Hindustan Construction Company Ltd,Infrastructure Developers & Operators,Infra - Construction & Contracting
HINDCOPPER,Hindustan Copper Ltd,Non Ferrous Metals,Metals
HNDFDS,Hindustan Foods Ltd,FMCG,FMCG - Contract Mfg
HMVL,Hindustan Media Ventures Ltd,Media - Print/Television/Radio,Entertainment & Media
HINDOILEXP,Hindustan Oil Exploration Company Ltd,Crude Oil & Natural Gas,Oil Drilling & Exploration
HINDPETRO,Hindustan Petroleum Corporation Ltd,Refineries,Refineries
HINDUNILVR,Hindustan Unilever Ltd,FMCG,FMCG - Personal Care
HINDZINC,Hindustan Zinc Ltd,Non Ferrous Metals,Metals
HIIL,Hindusthan Insulators & Industries Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
HINDWAREAP,Hindware Home Innovation Ltd,Retail,Ceramics/Tiles/Sanitaryware
POWERINDIA,Hitachi Energy India Ltd,Capital Goods - Electrical Equipment,Electrical Equipments/HVDC
HITECHCORP,Hitech Corporation Ltd,Packaging,Packaging - Plastic Containers
HITECH,Hi-Tech Pipes Ltd,Steel,Steel - Tubes/Pipes
HLEGLAS,HLE Glascoat Ltd,Capital Goods-Non Electrical Equipment,Glass - Others
HMAAGRO,HMA Agro Industries Ltd,FMCG,FMCG - Animal/Polutry
HMT,HMT Ltd,Consumer Durables,Auto - Tractors
HOMEFIRST,Home First Finance Company India Ltd,Finance,Finance - Housing
HONASA,Honasa Consumer Ltd,Trading,New age - Platform - E-Retail
HONDAPOWER,Honda India Power Products Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
HONAUT,Honeywell Automation India Ltd,Electronics,Electronics - Others
HUDCO,Housing & Urban Development Corporation Ltd,Finance,Finance - Housing
HPL,HPL Electric & Power Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
HUBTOWN,Hubtown Ltd,Realty,Realty - Construction & Contracting
HUHTAMAKI,Huhtamaki India Ltd,Packaging,Packaging - FMCG/Consumers
HYPERSOFT,Hypersoft Technologies Ltd,IT - Software,IT - Software
HYUNDAI,Hyundai Motor India Ltd,Automobile,Auto - 4 Wheelers
ICEMAKE,ICE Make Refrigeration Ltd,Engineering,Refrigeration
ICICIBANK,ICICI Bank Ltd,Banks,Banks - Private
ICICIGI,ICICI Lombard General Insurance Company Ltd,Insurance,Finance - Non Life Insurance
ICICIAMC,ICICI Prudential Asset Management Co Ltd,Finance,Finance - AMC
ICICIPRULI,ICICI Prudential Life Insurance Company Ltd,Insurance,Finance - Insurance
ICRA,ICRA Ltd,Credit Rating Agencies,Credit Rating Agencies
IDBI,IDBI Bank Ltd,Banks,Banks - PSU
IDEAFORGE,Ideaforge Technology Ltd,Aerospace & Defence,Aerospace & Defence - Equipments
IDFCFIRSTB,IDFC First Bank Ltd,Banks,Banks - Private
IDREAM,IDream Film Infrastructure Company Ltd,IT - Software,IT - Software
IFBAGRO,IFB Agro Industries Ltd,Alcoholic Beverages,Alcoholic Beverages
IFBIND,IFB Industries Ltd,Consumer Durables,Domestic Appliances
IFCI,IFCI Ltd,Finance,Finance - PSU Lending
IFGLEXPOR,IFGL Refractories Ltd,Refractories,Refractories
IGARASHI,Igarashi Motors India Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
IGPL,I G Petrochemicals Ltd,Chemicals,Chemicals - Organic - Maleic Anhydride
IIFLCAPS,IIFL Capital Services Ltd,Stock/ Commodity Brokers,Finance - Capital Markets - Brokers
IIFL,IIFL Finance Ltd,Finance,Finance & Investments - Gold Loan
IIRM,IIRM Holdings India Ltd,Miscellaneous,Miscellaneous
IKIO,IKIO Technologies Ltd,Consumer Durables,Capital Goods - Electric General
IMAGICAA,Imagicaaworld Entertainment Ltd,Entertainment,Amusement Parks
BAJAJINDEF,Indef Manufacturing Ltd,Capital Goods-Non Electrical Equipment,Engineering - Heavy - Material Handling
INDGN,Indegene Ltd,Healthcare,Services - Others
IBULLSLTD,Indiabulls Limited,Diversified,Diversified
INDIACEM,India Cements Ltd,Cement,Cement
IFINSEC,India Finsec Ltd,Finance,NBFC - Others
INDIAGLYCO,India Glycols Ltd,Alcoholic Beverages,Alcoholic Beverages
INDIAHOMES,India Homes Ltd,Steel,Steel
INDIAMART,Indiamart Intermesh Ltd,E-Commerce/App based Aggregator,E-Commerce - Platform - Utility
IMPAL,India Motor Parts & Accessories Ltd,Auto Ancillaries,Auto Ancillaries - Spare Parts Accessories
INDIANB,Indian Bank,Banks,Banks - PSU
IEX,Indian Energy Exchange Ltd,Financial Services,Exchanges
INDHOTEL,Indian Hotels Co Ltd,Hotels & Restaurants,Hotels
INDIANHUME,Indian Hume Pipe Company Ltd,Infrastructure Developers & Operators,Cement Products
INDNIPPON,India Nippon Electricals Ltd,Auto Ancillaries,Auto Ancillaries - Engine Parts
IMFA,Indian Metals & Ferro Alloys Ltd,Ferro Alloys,Mining/Minerals
IOC,Indian Oil Corporation Ltd,Refineries,Refineries
IOB,Indian Overseas Bank,Banks,Banks - PSU
IRCTC,Indian Railway Catering & Tourism Corporation Ltd,Railways,Railways
IRFC,Indian Railway Finance Corporation Ltd,Finance,Railways
IREDA,Indian Renewable Energy Development Agency Ltd,Finance,Finance - PSU Lending
IPL,India Pesticides Ltd,Agro Chemicals,Pesticides/Agrochemicals
INDIASHLTR,India Shelter Finance Corporation Ltd,Finance,Finance - Housing
ITDC,India Tourism Development Corporation Ltd,Hotels & Restaurants,Resorts
INDIGOPNTS,Indigo Paints Ltd,Paints/Varnish,Building Materials - Paints
INDIGRID,IndiGrid Infrastructure Trust,Infrastructure Investment Trusts,Infrastructure Investment Trusts
INDIQUBE,Indiqube Spaces Ltd,Co-Working,Miscellaneous
INDOAMIN,Indo Amines Ltd,Chemicals,Chemicals - Organic
INDOBORAX,Indo Borax & Chemicals Ltd,Chemicals,Chemicals - Inorganic
INDOCO,Indoco Remedies Ltd,Pharmaceuticals,Pharma - Formulators
ICIL,Indo Count Industries Ltd,Textiles,Textiles - Home Textile
INDOFARM,Indo Farm Equipment Ltd,Diversified,Auto - Tractors
INDOKEM,Indokem Ltd,Chemicals,Dyes & Pigments
INDORAMA,Indo Rama Synthetics (India) Ltd,Textiles,Textiles - Spinning
INDOSMC,Indo SMC Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
WAAREEINDO,Indosolar Ltd,Capital Goods - Electrical Equipment,Electric Equipment - General
INDOSTAR,Indostar Capital Finance Ltd,Finance,Finance & Investments - CV Finance
INDOTECH,Indo Tech Transformers Ltd,Capital Goods - Electrical Equipment,Capital Goods - Transformers
INDOTHAI,Indo Thai Securities Ltd,Stock/ Commodity Brokers,Finance - Capital Markets - Brokers
IGL,Indraprastha Gas Ltd,Gas Distribution,Gas Distribution
INDRAMEDCO,Indraprastha Medical Corporation Ltd,Healthcare,Hospitals
INDSWFTLAB,Ind-Swift Laboratories Ltd,Pharmaceuticals,Pharma - API
INDUSINDBK,IndusInd Bank Ltd,Banks,Banks - Private
INDUSINVIT,Indus Infra Trust,Infrastructure Investment Trusts,Infra/Real Estate Investment Trust
INDUSTOWER,Indus Towers Ltd,Telecom Equipment & Infra Services,Telecom Services
INDPRUD,Industrial & Prudential Investment Company Ltd,Finance,Finance & Investments - Others
INFLUX,Influx Healthtech Ltd,Pharmaceuticals,Pharma - Formulators
INFOBEAN,InfoBeans Technologies Ltd,IT - Software,IT - Software
NAUKRI,Info Edge (India) Ltd,E-Commerce/App based Aggregator,E-Commerce - Platform - Utility
INFY,Infosys Ltd,IT - Software,IT - Software
INGERRAND,Ingersoll-Rand (India) Ltd,Capital Goods-Non Electrical Equipment,Compressors
INNOVACAP,Innova Captab Ltd,Pharmaceuticals,Pharma - API
INNOVANA,Innovana Thinklabs Ltd,IT - Software,IT - Software
INOVSYNTH,Innovassynth Technologies (India) Ltd,Chemicals,Chemicals - Speciality
INNOVISION,Innovision Ltd,Miscellaneous,Miscellaneous
INOXGREEN,Inox Green Energy Services Ltd,Miscellaneous,Miscellaneous
INOXINDIA,Inox India Ltd,Packaging,Industrial Gas
INOXWIND,Inox Wind Ltd,Capital Goods - Electrical Equipment,Capital Goods - Engineering Heavy
INSECTICID,Insecticides India Ltd,Agro Chemicals,Pesticides/Agrochemicals
INA,Insolation Energy Ltd,Capital Goods - Electrical Equipment,Capital Goods - Electric General
INTEGRAEN,Integra Engineering India Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering Heavy
INTELLECT,Intellect Design Arena Ltd,IT - Software,IT Product Companies
ISCITRUST,Intelligent Supply Chain Infrastructure Trust,Infrastructure Investment Trusts,Infra/Real Estate Investment Trust
INTERARCH,Interarch Building Solutions Ltd,Steel,Pre-Engineering Buildings
INDIGO,Interglobe Aviation Ltd,Air Transport Service,Air Transport Service
INTERISE,Interise Trust,Infrastructure Investment Trusts,Construction - Civil/Turnkey
INTLCONV,International Conveyors Ltd,Plantation & Plantation Products,Miscellaneous
IGIL,International Gemological Institute Limited,Miscellaneous,Lab Grown Diamonds
IKS,Inventurus Knowledge Solutions Ltd,IT - Software,IT Enabled Services/Business Process Outsourcing
INVPRECQ,Investment & Precision Castings Ltd,"Castings, Forgings & Fastners",Castings - Steel/Alloy
IOLCP,IOL Chemicals & Pharmaceuticals Ltd,Pharmaceuticals,Pharma - API & CRAMS
IONEXCHANG,Ion Exchange (India) Ltd,Infrastructure Developers & Operators,Water Treatment
IPCALAB,Ipca Laboratories Ltd,Pharmaceuticals,Pharma - Formulators
IRB,IRB Infrastructure Developers Ltd,Infrastructure Developers & Operators,Infra - Construction & Contracting
IRBINVIT,IRB InvIT Fund,Infrastructure Investment Trusts,Infrastructure Investment Trusts
IRCON,Ircon International Ltd,Infrastructure Developers & Operators,Infra - Engineering - General
IRISDOREME,Iris Clothings Ltd,Readymade Garments/ Apparells,Textiles - Readymade Apparel
IRIS,IRIS Regtech Solutions Ltd,IT - Software,IT Enabled Services
IRMENERGY,IRM Energy Ltd,Gas Distribution,LPG Bottling
ISGEC,ISGEC Heavy Engineering  Ltd,Infrastructure Developers & Operators,Infra - Engineering - General
ISTLTD,IST Ltd,Auto Ancillaries,Auto Ancillaries - Spare Parts Accessories
ITCHOTELS,ITC Hotels Ltd,Hotels & Restaurants,Hotels
ITC,ITC Ltd,Tobacco Products,Cigarettes & Tobacco Products
ITI,ITI Ltd,Aerospace & Defence,Telecom Services
IVALUE,Ivalue Infosolutions Ltd,IT - Hardware,Computer - Peripherals/Accessories
IZMO,IZMO Ltd,IT - Software,IT - Software
JAGAJITIND,Jagatjit Industries Ltd,Alcoholic Beverages,Alcoholic Beverages
JAGRAN,Jagran Prakashan Ltd,Media - Print/Television/Radio,Newspaper
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd,Pharmaceuticals,Pharma - API
JAIBALAJI,Jai Balaji Industries Ltd,Steel,DI Pipes/Saw Pipes
JAICORPLTD,Jai Corp Ltd,Plastic products,Miscellaneous
JISLJALEQS,Jain Irrigation Systems Ltd,Plastic products,Irrigation System
JAINREC,Jain Resource Recycling Ltd,Non Ferrous Metals,Recycling
J&KBANK,Jammu and Kashmir Bank Ltd,Banks,Banks - Private
JAMNAAUTO,Jamna Auto Industries Ltd,Auto Ancillaries,Auto & Auto Ancl - CV
JSFB,Jana Small Finance Bank Ltd,Banks,Banks - Small Finance
JARO,Jaro Institute of Technol Mgt and Research Ltd,Education,Platform - Education
JASH,Jash Engineering Ltd,Capital Goods-Non Electrical Equipment,Water Treatment
JAYAGROGN,Jayant Agro Organics Ltd,Chemicals,"Edible Oils, Agro Processing"
JAYNECOIND,Jayaswal Neco Industries Ltd,Steel,Mining/Minerals - Iron Ore
JAYBARMARU,Jay Bharat Maruti Ltd,Auto Ancillaries,Auto Ancillaries - Diversified
JAYTEX,Jaybharat Textiles & Real Estate Ltd,Textiles,Textiles - Spinning
JAYKAY,Jaykay Enterprises Ltd,Aerospace & Defence,Aerospace & Defence - Equipments
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd,Pharmaceuticals,Pharma - Formulators
JBMA,JBM Auto Ltd,Auto Ancillaries,Auto - Bus/LCVs
JDCABLES,JD Cables Ltd,Cables,Cables - Power
JSLL,Jeena Sikho Lifecare Ltd,Pharmaceuticals,Ayurvedic
JGCHEM,JGChemicals Ltd,Chemicals,Chemicals - Inorganic
JINDRILL,Jindal Drilling & Industries Ltd,Oil Drill/Allied,Oil Drilling & Exploration
JINDALPHOT,Jindal Photo Ltd,Finance,Miscellaneous
JINDALPOLY,Jindal Poly Films Ltd,Textiles,Packaging - BOPP
JPOLYINVST,Jindal Poly Investment & Finance Company Ltd,Finance,Finance - Holding Company
JINDALSAW,Jindal Saw Ltd,Capital Goods-Non Electrical Equipment,DI Pipes/Saw Pipes
JSL,Jindal Stainless Ltd,Steel,Stainless Steel
JINDALSTEL,Jindal Steel Ltd,Steel,Steel Products
JINDWORLD,Jindal Worldwide Ltd,Textiles,Textiles - General
JIOFIN,Jio Financial Services Ltd,Finance,Conglomerate Backed NBFC
JITFINFRA,JITF Infra Logistics Ltd,Miscellaneous,Logistics
JKCEMENT,J K Cements Ltd,Cement,Cement
JKLAKSHMI,JK Lakshmi Cement Ltd,Cement,Cement
JKPAPER,JK Paper Ltd,Paper,Paper
JKTYRE,JK Tyre & Industries Ltd,Tyres,Tyres & Tubes
JKIL,J Kumar Infraprojects Ltd,Infrastructure Developers & Operators,EPC
JMFINANCIL,JM Financial Ltd,Finance,Finance - Investment Bankers
JNKINDIA,JNK India Ltd,Infrastructure Developers & Operators,Capital Goods - Engineering Heavy
COCKERILL,John Cockerill India Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering Heavy
JOJO,JOJO Ltd,Entertainment,Pharma - Others
JSWCEMENT,JSW Cement Ltd,Cement,Cement
JSWDULUX,JSW Dulux Ltd,Paints/Varnish,Building Materials - Paints
JSWENERGY,JSW Energy Ltd,Power Generation & Distribution,Power - Generation/Distribution
JSWHL,JSW Holdings Ltd,Finance,Finance - Holding Company
JSWINFRA,JSW Infrastructure Ltd,Marine Port & Services,Marine Port & Services
JSWSTEEL,JSW Steel Ltd,Steel,Steel
JTEKTINDIA,JTEKT India Ltd,Auto Ancillaries,Auto Ancillaries - Gears
JTLDEFENCE,JTL Defence Ltd,Aerospace & Defence,Metal - Copper/Copper Alloy Products
JTLIND,JTL Industries Ltd,Steel,Steel - Tubes/Pipes
JUBLCPL,Jubilant Agri & Consumer Products Ltd,Chemicals,Chemicals - Speciality
JUBLFOOD,Jubilant Foodworks Ltd,Quick Service Restaurant,Quick Service Restaurant - QSR
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,Pesticides/Agrochemicals
JUBLPHARMA,Jubilant Pharmova Ltd,Pharmaceuticals,Pharma - API & CRAMS
JUNIPER,Juniper Hotels Ltd,Hotels & Restaurants,Hotels
JLHL,Jupiter Life Line Hospitals Ltd,Healthcare,Hospitals
JWL,Jupiter Wagons Ltd,Capital Goods-Non Electrical Equipment,Railways
JUSTDIAL,Just Dial Ltd,E-Commerce/App based Aggregator,E-Commerce - Platform - Utility
JYOTHYLAB,Jyothy Labs Ltd,FMCG,FMCG - Personal Care
JYOTICNC,Jyoti CNC Automation Ltd,Capital Goods-Non Electrical Equipment,CNC - Machines
JYOTIRES,Jyoti Resins and Adhesives Ltd,Chemicals,Chemicals - Organic
KABRAEXTRU,Kabra Extrusion Technik Ltd,Capital Goods-Non Electrical Equipment,Capital Goods - Engineering Heavy
KAJARIACER,Kajaria Ceramics Ltd,Ceramic Products,Ceramics/Tiles/Sanitaryware
KALIND,Kalind Ltd,Diversified,Diversified
KALPATARU,Kalpataru Ltd,Realty,Construction - Housing
KPIL,Kalpataru Projects International Ltd,Infrastructure Developers & Operators,Infra - Power - Generation/Distribution
KICL,Kalyani Investment Company Ltd,Finance,Finance - Holding Company
KSL,Kalyani Steels Ltd,Steel,Steel Products
KALYANKJIL,Kalyan Jewellers India Ltd,"Diamond, Gems and Jewellery","Diamond, Gems & Jewellery"
KAMAHOLD,Kama Holdings Ltd,Finance,Finance - Holding Company
KAMATHOTEL,Kamat Hotels (India) Ltd,Hotels & Restaurants,Hotels
KAMDHENU,Kamdhenu Ltd,Steel,Steel Products
KANORICHEM,Kanoria Chemicals & Industries Ltd,Chemicals,Chemicals - Organic - Alcohol Based
KANSAINER,Kansai Nerolac Paints Ltd,Paints/Varnish,Building Materials - Paints
KAPSTON,Kapston Services Ltd,Miscellaneous,Services - Others
KTKBANK,Karnataka Bank Ltd,Banks,Banks - Private
KARNIKA,Karnika Industries Ltd,Readymade Garments/ Apparells,Textiles - Readymade Apparel
KARURVYSYA,Karur Vysya Bank Ltd,Banks,Banks - Private
KSCL,Kaveri Seed Company Ltd,FMCG,Miscellaneous
KAYNES,Kaynes Technology India Ltd,Consumer Durables,Consumer Electronics - EMS
KCP,K C P Ltd,Cement,Cement
KDDL,KDDL Ltd,Consumer Durables,Watches
KEC,KEC International Ltd,Infrastructure Developers & Operators,Power - Transmission/Equipment
KEI,KEI Industries Ltd,Cables,Cables - Power
KELENRG,Keltech Energies Ltd,Chemicals,Industrial Explosives
KENNAMET,Kennametal India Ltd,"Castings, Forgings & Fastners","Castings, Forgings & Fastners"
KERNEX,Kernex Microsystems (India) Ltd,Electronics,Railways - Kavach/Springs
KESAR,Kesar India Ltd,Realty,Realty - Construction & Contracting
KETOMOTORS,Keto Motors Ltd,Trading,Trading
KKCL,Kewal Kiran Clothing Ltd,Readymade Garments/ Apparells,Textiles - Readymade Apparel
RUSTOMJEE,Keystone Realtors Ltd,Realty,Realty - Construction & Contracting
